writer_id,character,source_txt,image_path
W22,SSM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/119.22.txt,cnn_data/images_128/W22/W22__SSM__119.22.png
W22,KA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/12.22.txt,cnn_data/images_128/W22/W22__KA__12.22.png
W22,SSN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/120.22.txt,cnn_data/images_128/W22/W22__SSN__120.22.png
W22,SSB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/121.22.txt,cnn_data/images_128/W22/W22__SSB__121.22.png
W22,ST,assamese_data/Online Handwritten Assamese Characters Dataset/W22/122.22.txt,cnn_data/images_128/W22/W22__ST__122.22.png
W22,SP,assamese_data/Online Handwritten Assamese Characters Dataset/W22/123.22.txt,cnn_data/images_128/W22/W22__SP__123.22.png
W22,SPH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/124.22.txt,cnn_data/images_128/W22/W22__SPH__124.22.png
W22,STH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/125.22.txt,cnn_data/images_128/W22/W22__STH__125.22.png
W22,SKH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/126.22.txt,cnn_data/images_128/W22/W22__SKH__126.22.png
W22,NGG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/127.22.txt,cnn_data/images_128/W22/W22__NGG__127.22.png
W22,NGC,assamese_data/Online Handwritten Assamese Characters Dataset/W22/128.22.txt,cnn_data/images_128/W22/W22__NGC__128.22.png
W22,FP,assamese_data/Online Handwritten Assamese Characters Dataset/W22/129.22.txt,cnn_data/images_128/W22/W22__FP__129.22.png
W22,KHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/13.22.txt,cnn_data/images_128/W22/W22__KHA__13.22.png
W22,NGN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/130.22.txt,cnn_data/images_128/W22/W22__NGN__130.22.png
W22,XM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/131.22.txt,cnn_data/images_128/W22/W22__XM__131.22.png
W22,NGJ,assamese_data/Online Handwritten Assamese Characters Dataset/W22/132.22.txt,cnn_data/images_128/W22/W22__NGJ__132.22.png
W22,MNTH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/133.22.txt,cnn_data/images_128/W22/W22__MNTH__133.22.png
W22,NGK,assamese_data/Online Handwritten Assamese Characters Dataset/W22/134.22.txt,cnn_data/images_128/W22/W22__NGK__134.22.png
W22,KR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/135.22.txt,cnn_data/images_128/W22/W22__KR__135.22.png
W22,TRU,assamese_data/Online Handwritten Assamese Characters Dataset/W22/136.22.txt,cnn_data/images_128/W22/W22__TRU__136.22.png
W22,BHR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/137.22.txt,cnn_data/images_128/W22/W22__BHR__137.22.png
W22,THB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/138.22.txt,cnn_data/images_128/W22/W22__THB__138.22.png
W22,DG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/139.22.txt,cnn_data/images_128/W22/W22__DG__139.22.png
W22,GA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/14.22.txt,cnn_data/images_128/W22/W22__GA__14.22.png
W22,DGH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/140.22.txt,cnn_data/images_128/W22/W22__DGH__140.22.png
W22,DD,assamese_data/Online Handwritten Assamese Characters Dataset/W22/141.22.txt,cnn_data/images_128/W22/W22__DD__141.22.png
W22,DDH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/142.22.txt,cnn_data/images_128/W22/W22__DDH__142.22.png
W22,HR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/143.22.txt,cnn_data/images_128/W22/W22__HR__143.22.png
W22,GGU,assamese_data/Online Handwritten Assamese Characters Dataset/W22/144.22.txt,cnn_data/images_128/W22/W22__GGU__144.22.png
W22,GGN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/145.22.txt,cnn_data/images_128/W22/W22__GGN__145.22.png
W22,NKH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/146.22.txt,cnn_data/images_128/W22/W22__NKH__146.22.png
W22,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/147.22.txt,cnn_data/images_128/W22/W22__NGH__147.22.png
W22,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/148.22.txt,cnn_data/images_128/W22/W22__NGKH__148.22.png
W22,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/149.22.txt,cnn_data/images_128/W22/W22__TTH__149.22.png
W22,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/15.22.txt,cnn_data/images_128/W22/W22__GHA__15.22.png
W22,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/150.22.txt,cnn_data/images_128/W22/W22__PN__150.22.png
W22,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/151.22.txt,cnn_data/images_128/W22/W22__HN__151.22.png
W22,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/152.22.txt,cnn_data/images_128/W22/W22__XN__152.22.png
W22,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W22/153.22.txt,cnn_data/images_128/W22/W22__MF__153.22.png
W22,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/154.22.txt,cnn_data/images_128/W22/W22__BB__154.22.png
W22,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/155.22.txt,cnn_data/images_128/W22/W22__LB__155.22.png
W22,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/156.22.txt,cnn_data/images_128/W22/W22__LM__156.22.png
W22,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/157.22.txt,cnn_data/images_128/W22/W22__BHM__157.22.png
W22,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W22/158.22.txt,cnn_data/images_128/W22/W22__ML__158.22.png
W22,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W22/159.22.txt,cnn_data/images_128/W22/W22__SL__159.22.png
W22,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/16.22.txt,cnn_data/images_128/W22/W22__NG__16.22.png
W22,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W22/160.22.txt,cnn_data/images_128/W22/W22__PS__160.22.png
W22,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/161.22.txt,cnn_data/images_128/W22/W22__KHR__161.22.png
W22,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/162.22.txt,cnn_data/images_128/W22/W22__GR__162.22.png
W22,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/163.22.txt,cnn_data/images_128/W22/W22__GHR__163.22.png
W22,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/164.22.txt,cnn_data/images_128/W22/W22__JR__164.22.png
W22,TRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/165.22.txt,cnn_data/images_128/W22/W22__TRR__165.22.png
W22,DRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/166.22.txt,cnn_data/images_128/W22/W22__DRR__166.22.png
W22,DHRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/167.22.txt,cnn_data/images_128/W22/W22__DHRR__167.22.png
W22,PRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/168.22.txt,cnn_data/images_128/W22/W22__PRR__168.22.png
W22,BRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/169.22.txt,cnn_data/images_128/W22/W22__BRR__169.22.png
W22,CA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/17.22.txt,cnn_data/images_128/W22/W22__CA__17.22.png
W22,MRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/170.22.txt,cnn_data/images_128/W22/W22__MRR__170.22.png
W22,TSR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/171.22.txt,cnn_data/images_128/W22/W22__TSR__171.22.png
W22,DSR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/172.22.txt,cnn_data/images_128/W22/W22__DSR__172.22.png
W22,HRR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/173.22.txt,cnn_data/images_128/W22/W22__HRR__173.22.png
W22,SUNYA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/174.22.txt,cnn_data/images_128/W22/W22__SUNYA__174.22.png
W22,EK,assamese_data/Online Handwritten Assamese Characters Dataset/W22/175.22.txt,cnn_data/images_128/W22/W22__EK__175.22.png
W22,DUI,assamese_data/Online Handwritten Assamese Characters Dataset/W22/176.22.txt,cnn_data/images_128/W22/W22__DUI__176.22.png
W22,TINI,assamese_data/Online Handwritten Assamese Characters Dataset/W22/177.22.txt,cnn_data/images_128/W22/W22__TINI__177.22.png
W22,CARI,assamese_data/Online Handwritten Assamese Characters Dataset/W22/178.22.txt,cnn_data/images_128/W22/W22__CARI__178.22.png
W22,PAC,assamese_data/Online Handwritten Assamese Characters Dataset/W22/179.22.txt,cnn_data/images_128/W22/W22__PAC__179.22.png
W22,CCA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/18.22.txt,cnn_data/images_128/W22/W22__CCA__18.22.png
W22,CAY,assamese_data/Online Handwritten Assamese Characters Dataset/W22/180.22.txt,cnn_data/images_128/W22/W22__CAY__180.22.png
W22,XAT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/181.22.txt,cnn_data/images_128/W22/W22__XAT__181.22.png
W22,ATH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/182.22.txt,cnn_data/images_128/W22/W22__ATH__182.22.png
W22,NAA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/183.22.txt,cnn_data/images_128/W22/W22__NAA__183.22.png
W22,JA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/19.22.txt,cnn_data/images_128/W22/W22__JA__19.22.png
W22,AA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/2.22.txt,cnn_data/images_128/W22/W22__AA__2.22.png
W22,JHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/20.22.txt,cnn_data/images_128/W22/W22__JHA__20.22.png
W22,NIYA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/21.22.txt,cnn_data/images_128/W22/W22__NIYA__21.22.png
W22,MTA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/22.22.txt,cnn_data/images_128/W22/W22__MTA__22.22.png
W22,MTHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/23.22.txt,cnn_data/images_128/W22/W22__MTHA__23.22.png
W22,MDA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/24.22.txt,cnn_data/images_128/W22/W22__MDA__24.22.png
W22,MDHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/25.22.txt,cnn_data/images_128/W22/W22__MDHA__25.22.png
W22,MNA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/26.22.txt,cnn_data/images_128/W22/W22__MNA__26.22.png
W22,TA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/27.22.txt,cnn_data/images_128/W22/W22__TA__27.22.png
W22,THA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/28.22.txt,cnn_data/images_128/W22/W22__THA__28.22.png
W22,DA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/29.22.txt,cnn_data/images_128/W22/W22__DA__29.22.png
W22,E,assamese_data/Online Handwritten Assamese Characters Dataset/W22/3.22.txt,cnn_data/images_128/W22/W22__E__3.22.png
W22,DHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/30.22.txt,cnn_data/images_128/W22/W22__DHA__30.22.png
W22,NA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/31.22.txt,cnn_data/images_128/W22/W22__NA__31.22.png
W22,PA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/32.22.txt,cnn_data/images_128/W22/W22__PA__32.22.png
W22,PHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/33.22.txt,cnn_data/images_128/W22/W22__PHA__33.22.png
W22,BA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/34.22.txt,cnn_data/images_128/W22/W22__BA__34.22.png
W22,BHA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/35.22.txt,cnn_data/images_128/W22/W22__BHA__35.22.png
W22,MA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/36.22.txt,cnn_data/images_128/W22/W22__MA__36.22.png
W22,AJA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/37.22.txt,cnn_data/images_128/W22/W22__AJA__37.22.png
W22,RA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/38.22.txt,cnn_data/images_128/W22/W22__RA__38.22.png
W22,LA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/39.22.txt,cnn_data/images_128/W22/W22__LA__39.22.png
W22,EE,assamese_data/Online Handwritten Assamese Characters Dataset/W22/4.22.txt,cnn_data/images_128/W22/W22__EE__4.22.png
W22,WA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/40.22.txt,cnn_data/images_128/W22/W22__WA__40.22.png
W22,TXA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/41.22.txt,cnn_data/images_128/W22/W22__TXA__41.22.png
W22,MXA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/42.22.txt,cnn_data/images_128/W22/W22__MXA__42.22.png
W22,DXA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/43.22.txt,cnn_data/images_128/W22/W22__DXA__43.22.png
W22,HA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/44.22.txt,cnn_data/images_128/W22/W22__HA__44.22.png
W22,KHYA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/45.22.txt,cnn_data/images_128/W22/W22__KHYA__45.22.png
W22,AYA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/46.22.txt,cnn_data/images_128/W22/W22__AYA__46.22.png
W22,DRA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/47.22.txt,cnn_data/images_128/W22/W22__DRA__47.22.png
W22,DHRA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/48.22.txt,cnn_data/images_128/W22/W22__DHRA__48.22.png
W22,KTA,assamese_data/Online Handwritten Assamese Characters Dataset/W22/49.22.txt,cnn_data/images_128/W22/W22__KTA__49.22.png
W22,U,assamese_data/Online Handwritten Assamese Characters Dataset/W22/5.22.txt,cnn_data/images_128/W22/W22__U__5.22.png
W22,ANSR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/50.22.txt,cnn_data/images_128/W22/W22__ANSR__50.22.png
W22,BXG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/51.22.txt,cnn_data/images_128/W22/W22__BXG__51.22.png
W22,CBN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/52.22.txt,cnn_data/images_128/W22/W22__CBN__52.22.png
W22,KK,assamese_data/Online Handwritten Assamese Characters Dataset/W22/53.22.txt,cnn_data/images_128/W22/W22__KK__53.22.png
W22,KT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/54.22.txt,cnn_data/images_128/W22/W22__KT__54.22.png
W22,KTT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/55.22.txt,cnn_data/images_128/W22/W22__KTT__55.22.png
W22,KS,assamese_data/Online Handwritten Assamese Characters Dataset/W22/56.22.txt,cnn_data/images_128/W22/W22__KS__56.22.png
W22,KL,assamese_data/Online Handwritten Assamese Characters Dataset/W22/57.22.txt,cnn_data/images_128/W22/W22__KL__57.22.png
W22,KM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/58.22.txt,cnn_data/images_128/W22/W22__KM__58.22.png
W22,GL,assamese_data/Online Handwritten Assamese Characters Dataset/W22/59.22.txt,cnn_data/images_128/W22/W22__GL__59.22.png
W22,UU,assamese_data/Online Handwritten Assamese Characters Dataset/W22/6.22.txt,cnn_data/images_128/W22/W22__UU__6.22.png
W22,CC,assamese_data/Online Handwritten Assamese Characters Dataset/W22/60.22.txt,cnn_data/images_128/W22/W22__CC__60.22.png
W22,CCC,assamese_data/Online Handwritten Assamese Characters Dataset/W22/61.22.txt,cnn_data/images_128/W22/W22__CCC__61.22.png
W22,JJ,assamese_data/Online Handwritten Assamese Characters Dataset/W22/62.22.txt,cnn_data/images_128/W22/W22__JJ__62.22.png
W22,JB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/63.22.txt,cnn_data/images_128/W22/W22__JB__63.22.png
W22,BJ,assamese_data/Online Handwritten Assamese Characters Dataset/W22/64.22.txt,cnn_data/images_128/W22/W22__BJ__64.22.png
W22,GN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/65.22.txt,cnn_data/images_128/W22/W22__GN__65.22.png
W22,TN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/66.22.txt,cnn_data/images_128/W22/W22__TN__66.22.png
W22,JJB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/67.22.txt,cnn_data/images_128/W22/W22__JJB__67.22.png
W22,LG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/68.22.txt,cnn_data/images_128/W22/W22__LG__68.22.png
W22,TT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/69.22.txt,cnn_data/images_128/W22/W22__TT__69.22.png
W22,REE,assamese_data/Online Handwritten Assamese Characters Dataset/W22/7.22.txt,cnn_data/images_128/W22/W22__REE__7.22.png
W22,GDH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/70.22.txt,cnn_data/images_128/W22/W22__GDH__70.22.png
W22,GM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/71.22.txt,cnn_data/images_128/W22/W22__GM__71.22.png
W22,GHN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/72.22.txt,cnn_data/images_128/W22/W22__GHN__72.22.png
W22,MDD,assamese_data/Online Handwritten Assamese Characters Dataset/W22/73.22.txt,cnn_data/images_128/W22/W22__MDD__73.22.png
W22,NT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/74.22.txt,cnn_data/images_128/W22/W22__NT__74.22.png
W22,NN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/75.22.txt,cnn_data/images_128/W22/W22__NN__75.22.png
W22,NMM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/76.22.txt,cnn_data/images_128/W22/W22__NMM__76.22.png
W22,TTT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/77.22.txt,cnn_data/images_128/W22/W22__TTT__77.22.png
W22,TTB,assamese_data/Online Handwritten Assamese Characters Dataset/W22/78.22.txt,cnn_data/images_128/W22/W22__TTB__78.22.png
W22,TM,assamese_data/Online Handwritten Assamese Characters Dataset/W22/79.22.txt,cnn_data/images_128/W22/W22__TM__79.22.png
W22,AE,assamese_data/Online Handwritten Assamese Characters Dataset/W22/8.22.txt,cnn_data/images_128/W22/W22__AE__8.22.png
W22,TR,assamese_data/Online Handwritten Assamese Characters Dataset/W22/80.22.txt,cnn_data/images_128/W22/W22__TR__80.22.png
W22,NTT,assamese_data/Online Handwritten Assamese Characters Dataset/W22/81.22.txt,cnn_data/images_128/W22/W22__NTT__81.22.png
W22,RRG,assamese_data/Online Handwritten Assamese Characters Dataset/W22/82.22.txt,cnn_data/images_128/W22/W22__RRG__82.22.png
W22,NDD,assamese_data/Online Handwritten Assamese Characters Dataset/W22/83.22.txt,cnn_data/images_128/W22/W22__NDD__83.22.png
W22,NTH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/84.22.txt,cnn_data/images_128/W22/W22__NTH__84.22.png
W22,NDH,assamese_data/Online Handwritten Assamese Characters Dataset/W22/85.22.txt,cnn_data/images_128/W22/W22__NDH__85.22.png
W22,NNN,assamese_data/Online Handwritten Assamese Characters Dataset/W22/86.22.txt,cnn_data/images_128/W22/W22__NNN__86.22.png
